clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2020_0446,2020-08-28,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA MODIFICACIONES A LA NORMA DE CARÁCTER GENERAL N° 209 QUE IMPARTE INSTRUCCIONES RELATIVAS AL ANÁLISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO, QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980, Y A LA NORMA DE CARÁCTER GENERAL N° 318 QUE IMPARTE INSTRUCCIONES SOBRE APLICACIÓN DE NORMAS IFRS EN LA CONSTITUCIÓN DE RESERVAS TÉCNICAS DE LOS SEGUROS DE RENTA VITALICIA Y DE INVALIDEZ Y SOBREVIVENCIA, DEL D.L. N°3.500 DE 1980.",https://www.cmfchile.cl/normativa/ncg_446_2020.pdf
2020_0445,2020-08-28,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA MODIFICACIONES A LA NORMA DE CARÁCTER GENERAL N° 209 QUE IMPARTE INSTRUCCIONES RELATIVAS AL ANÁLISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO, QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980, Y A LA NORMA DE CARÁCTER GENERAL N° 318 QUE IMPARTE INSTRUCCIONES SOBRE APLICACIÓN DE NORMAS IFRS EN LA CONSTITUCIÓN DE RESERVAS TÉCNICAS DE LOS SEGUROS DE RENTA VITALICIA Y DE INVALIDEZ Y SOBREVIVENCIA, DEL D.L. N°3.500 DE 1980.",https://www.cmfchile.cl/normativa/ncg_445_2020.pdf
2020_0444,2020-06-19,Modificación NCG,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISION DE NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°234 QUE ESTABLECE NORMAS PARA LA CONTRATACIÓN DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA; Y QUE EXCEPTÚA DE TRÁMITES ESTABLECIDOS EN EL ARTÍCULO 20 N°3 DEL DECRETO LEY N°3.538.,https://www.cmfchile.cl/normativa/ncg_444_2020.pdf
2020_0443,2020-06-15,Modificación NCG,EXIME TEMPORALMENTE DE LA PRESENTACIÓN DE CIERTOS DOCUMENTOS EN LAS SOLICITUDES DE INSCRIPCIÓN DE VALORES DE OFERTA PÚBLICA Y MODIFICA LA NORMA DE CARÁCTER GENERAL N°30,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE EXIME TEMPORALMENTE DE LA PRESENTACIÓN DE CIERTOS DOCUMENTOS EN LAS SOLICITUDES DE INSCRIPCIÓN DE VALORES DE OFERTA PÚBLICA Y MODIFICA LA NORMA DE CARÁCTER GENERAL N°30.,https://www.cmfchile.cl/normativa/ncg_443_2020.pdf
2020_2259,2020-06-08,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISIÓN DE LA CIRCULAR QUE IMPARTE NORMAS SOBRE PRESENTACIÓN EN ESTADOS FINANCIEROS DEL APORTE ENTREGADO A LOS CUERPOS DE BOMBEROS POR PARTE DE ASEGURADORAS Y MUTUALIDADES. DEROGA CIRCULAR N°1829, DE 2007.",https://www.cmfchile.cl/normativa/cir_2259_2020.pdf
2020_0442,2020-06-05,Modificación NCG,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISION DE NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°243 QUE ESTABLECE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500 DE 1980; Y QUE EXCEPTÚA DE TRÁMITES ESTABLECIDOS EN EL ARTÍCULO 20 N°3 DEL DECRETO LEY N°3.538.,https://www.cmfchile.cl/normativa/ncg_442_2020.pdf
2020_0441,2020-05-13,Modificación NCG,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISION DE NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°234 QUE ESTABLECE NORMAS PARA LA CONTRATACIÓN DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA; Y QUE EXCEPTÚA DE TRÁMITES ESTABLECIDOS EN EL ARTÍCULO 20 N°3 DEL DECRETO LEY N°3.538.,https://www.cmfchile.cl/normativa/ncg_441_2020.pdf
2020_0440,2020-05-13,Modificación NCG,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISION DE NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°243 QUE ESTABLECE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500 DE 1980; Y QUE EXCEPTÚA DE TRÁMITES ESTABLECIDOS EN EL ARTÍCULO 20 N°3 DEL DECRETO LEY N°3.538.,https://www.cmfchile.cl/normativa/ncg_440_2020.pdf
2020_0439,2020-05-07,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMATIVA QUE MODIFICA NORMA DE CARÁCTER GENERAL N° 412 SOBRE ACREDITACION DE CONOCIMIENTOS.,https://www.cmfchile.cl/normativa/ncg_439_2020.pdf
2020_0438,2020-04-30,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA EMISIÓN DE NORMA DE CARÁCTER GENERAL QUE AUTORIZA PARTICIPANTES EN SISTEMAS DE COMPENSACIÓN Y LIQUIDACIÓN DE LA LEY N° 20.345.,https://www.cmfchile.cl/normativa/ncg_438_2020.pdf
2020_2251,2020-04-24,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA NORMA QUE MODIFICA LA CIRCULAR N° 2.236, QUE ESTABLECE NORMAS PARA EL ENVÍO DE INFORMACIÓN RELATIVA AL PROCESO DE REPARACIÓN DE VEHÍCULOS MOTORIZADOS.",https://www.cmfchile.cl/normativa/cir_2251_2020.pdf
2020_0437,2020-04-09,Modificación NCG,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISION DE NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°200 QUE ESTABLECE NORMAS SOBRE OPERACIONES DE COBERTURA DE
RIESGOS FINANCIEROS, INVERSIÓN EN PRODUCTOS DERIVADOS FINANCIEROS Y
OPERACIONES DE PRÉSTAMO DE ACCIONES; Y QUE EXCEPTÚA DE TRÁMITES ESTABLECIDOS EN EL ARTÍCULO 20 N°3 DEL DECRETO LEY N°3.538.",https://www.cmfchile.cl/normativa/ncg_437_2020.pdf
2020_0435,2020-03-18,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE REGULA PARTICIPACION Y VOTACION A DISTANCIA EN JUNTAS DE ACCIONISTAS, JUNTAS DE TENEDORES DE BONOS Y ASAMBLEAS DE APORTANTES, Y MODIFICA NORMA DE CARÁCTER GENERAL N°273",https://www.cmfchile.cl/normativa/ncg_435_2020.pdf
2020_0434,2020-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE AUTORIZA MECANISMOS PARA EL USO DE FIRMA ELECTRÓNICA EN LA SUSCRIPCIÓN DE LAS ACTAS DE DIRECTORIO DE SOCIEDADES ANÓNIMAS,https://www.cmfchile.cl/normativa/ncg_434_2020.pdf
2019_2240,2019-01-01,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA NORMA QUE MODIFICA LA CIRCULAR N° 2.236, QUE REQUIERE INFORMACIÓN A LAS COMPAÑÍAS DE SEGUROS GENERALES RESPECTO DE TIEMPOS DE REPARACIÓN DE VEHÍCULOS MOTORIZADOS CON PERDIDA PARCIAL.",https://www.cmfchile.cl/normativa/cir_2240_2019.pdf
2019_0433,2019-01-01,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA MODIFICACIONES A LA NORMA DE CARÁCTER GENERAL N° 209 QUE IMPARTE INSTRUCCIONES RELATIVAS AL ANÁLISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO, QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980.",https://www.cmfchile.cl/normativa/ncg_433_2019.pdf
2019_0432,2019-01-01,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE AUTORIZA BIENES, DOCUMENTOS Y CONTRATOS SUSCEPTIBLES DE SER DEPOSITADOS EN LAS ENTIDADES DE DEPÓSITO Y CUSTODIA DE VALORES.",https://www.cmfchile.cl/normativa/ncg_432_2019.pdf
2019_0431,2019-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACIÓN DE INFORMACIÓN FINANCIERA.,https://www.cmfchile.cl/normativa/ncg_431_2019.pdf
2019_0430,2019-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA EMISIÓN DE NORMATIVA QUE INDICA.,https://www.cmfchile.cl/normativa/ncg_430_2019.pdf
2018_2236,2018-03-06,Otro,,"ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION RELATIVA AL PROCESO DE REPARACION DE VEHICULOS MOTORIZADOS. APROBADA POR RESOLUCION N°793, 06.03.2018.",https://www.cmfchile.cl/normativa/cir_2236_2018.pdf
2018_2239,2018-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA NORMA QUE MODIFICA LA CIRCULAR N° 1835 QUE IMPARTE INSTRUCCIONES RELATIVAS A LA FORMA Y CONTENIDO DE INFORMACIÓN SOBRE INVERSIONES Y DEL SISTEMA DE EVALUACIÓN  DEL RIESGO DE MERCADO DE CARTERA DE INVERSIONES.,https://www.cmfchile.cl/normativa/cir_2239_2018.pdf
2018_2238,2018-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA CIRCULAR QUE MODIFICA LA CIRCULAR N°2.171 DE 2015,https://www.cmfchile.cl/normativa/cir_2238_2018.pdf
2018_2237,2018-01-01,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA CIRCULAR QUE INDICA A LOS ÓRGANOS DE ADMINISTRACIÓN DE LAS ENTIDADES DE INFRAESTRUCTURA SOMETIDOS A LA FISCALIZACIÓN DE ESTA COMISIÓN, QUE LOS ESTÁNDARES QUE DEBEN OBSERVAR PARA EFECTOS DE GESTIONAR ADECUADAMENTE LOS RIESGOS INHERENTES A SU GIRO Y CUMPLIR CON SUS OBLIGACIONES LEGALES, SON LOS PRINCIPIOS DE INFRAESTRUCTURAS FINANCIERAS DE MERCADO EMITIDOS POR CPMI-IOSCO.",https://www.cmfchile.cl/normativa/cir_2237_2018.pdf
2018_2234,2018-01-01,Otro,,"MODIFICA CIRCULAR N°2121 DE OCTUBRE DE 2013, QUE IMPARTE NORMAS SOBRE EL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES CAUSADOS POR VEHICULOS MOTORIZADOS CON MATRÍCULA EXTRANJERA DEL ARTÍCULO 60 DE LA LEY N°18.290, Y ESTABLECE FORMATO Y CONTENDO DEL CERTIFICADO DEL SEGURO.",https://www.cmfchile.cl/normativa/cir_2234_2018.pdf
2018_1040,2018-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACIÓN DE LA INFORMACIÓN FINANCIERA CORRESPONDIENTE AL EJERCICIO 2018.
APROBADA POR RESOLUCIÓN EXENTA N°1443 DE 18-04-2018",https://www.cmfchile.cl/normativa/ofc_1040_2018.pdf
2018_0427,2018-01-01,Modificación NCG,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA NORMA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N° 200 QUE ESTABLECE NORMAS SOBRE OPERACIONES DE COBERTURA DE RIESGOS FINANCIEROS, INVERSIÓN EN PRODUCTOS DERIVADOS FINANCIEROS Y OPERACIONES DE PRÉSTAMO DE ACCIONES.",https://www.cmfchile.cl/normativa/ncg_427_2018.pdf
2018_0426,2018-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA NORMA DE CARÁCTER GENERAL QUE DETERMINA LAS INFRACCIONES DE MENOR ENTIDAD QUE SERÁN SOMETIDAS AL PROCEDIMIENTO SIMPLIFICADO ESTABLECIDO EN EL PÁRRAFO 3 DEL TÍTULO IV DEL D.L. N°3.538.,https://www.cmfchile.cl/normativa/ncg_426_2018.pdf
2018_0425,2018-01-01,Otro,,EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA NORMA QUE MODIFICA LA NCG N° 152 QUE IMPARTE NORMAS SOBRE ACTIVOS REPRESENTATIVOS DE RESERVAS TÉCNICAS Y PATRIMONIO DE RIESGO.,https://www.cmfchile.cl/normativa/ncg_425_2018.pdf
2017_2226,2017-01-01,Otro,,"MODIFICA CIRCULAR N°2022, DE 17 DE MAYO DE 2011, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.",https://www.cmfchile.cl/normativa/cir_2226_2017.pdf
2017_2219,2017-01-01,Otro,,"MODIFICA CIRCULAR N° 2131, QUE IMPARTE INSTRUCCIONES SOBRE ATENCION DE CLIENTES Y TRAMITACION DE CONSULTAS Y REGLAMOS",https://www.cmfchile.cl/normativa/cir_2219_2017.pdf
2017_0982,2017-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA MANTENCION DE LA SUSPENSION DE LA  INCORPORACION DE NOTAS ESTRUCTURADAS Y CUALQUIER OTRO ACTIVO QUE TENGA COMO SUBYACENTE INSTRUMENTOS ESTRUCTURADOS EN LA MEDICION DE CALCE Y TSA.,https://www.cmfchile.cl/normativa/ofc_982_2017.pdf
2017_0414,2017-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTÍCULO 61 BIS DEL D.L. N° 3.500, DE 1980.    MODIFICA LA NORMA DE CARACTER GENERAL N° 218 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y EL TÍTULO II DEL LIBRO III DEL COMPENDIO DE NORMAS DE LA SUPERINTENDENCIA DE PENSIONES.",https://www.cmfchile.cl/normativa/ncg_414_2017.pdf
2016_2217,2016-01-01,Otro,,"MODIFICA CIRCULAR 1459, QUE IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY N° 18490. DEROGA OFICIO CIRCULAR N° 508 DE 2009.",https://www.cmfchile.cl/normativa/cir_2217_2016.pdf
2016_2216,2016-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS. MODIFICA CIRCULAR N° 2022, DE 17 DE MAYO DE 2011, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.",https://www.cmfchile.cl/normativa/cir_2216_2016.pdf
2016_2208,2016-01-01,Otro,,"MODIFICA CIRCULAR N° 1194, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES E INDICES DE COBERTURA DEL SISTEMA DE CALCE EN MEDIOS MAGNETICOS",https://www.cmfchile.cl/normativa/cir_2208_2016.pdf
2016_2197,2016-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE APLICACION DE TABLAS DE MORTALIDAD CB-2014, RV-2014, B-2014, MI-2014, FIJADAS POR NORMA DE CARACTER GENERAL N° 398, DE 20 DE NOVIEMBRE DE 2015.",https://www.cmfchile.cl/normativa/cir_2197_2016.pdf
2016_2195,2016-01-01,Otro,,MODIFICA CIRCULAR N° 1459 DE DICIEMBRE DE 1999 QUE IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY N° 18.490,https://www.cmfchile.cl/normativa/cir_2195_2016.pdf
2016_0916,2016-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 374 DE 2006,https://www.cmfchile.cl/normativa/ofc_916_2016.pdf
2016_0413,2016-01-01,Otro,,"MODIFICA NCG 306, QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCIÓN DE RESERVAS TECNICAS EN SEGUROS DISTINTOS DE LOS PREVISIONALES DEL D.L. 3500 DE 1980",https://www.cmfchile.cl/normativa/ncg_413_2016.pdf
2016_0406,2016-01-01,Otro,,"MODIFICA NCG N° 306, QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS EN SEGUROS DISTINTOS DE LOS PREVISIONALES DEL D.L. N° 3.500, DE 1980.",https://www.cmfchile.cl/normativa/ncg_406_2016.pdf
2016_0405,2016-01-01,Otro,,"MODIFICA NCG N° 318, QUE IMPARTE INSTRUCCIONES SOBRE APLICACION DE NORMAS IFRS EN LA CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS DE RENTA VITALICIA Y DE INVALIDEZ Y SOBREVIVENCIA, DEL D.L. N° 3.500 DE 1980.",https://www.cmfchile.cl/normativa/ncg_405_2016.pdf
2016_0404,2016-01-01,Otro,,"MODIFICA NCG 306, QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS EN SEGUROS DISTINTOS DE LOS PREVISIONALES DEL D.L. N° 3500, DE 1980.",https://www.cmfchile.cl/normativa/ncg_404_2016.pdf
2015_2185,2015-01-01,Otro,,MODIFICA CIRCULAR N° 2095 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS DE INVALIDEZ Y SOBREVIVENCIA.,https://www.cmfchile.cl/normativa/cir_2185_2015.pdf
2015_2184,2015-01-01,Otro,,MODIFICA CIRCULAR N° 1194 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES E INDICES DE COBERTURA DEL SISTEMA DE CALCE EN MEDIOS MAGNETICOS.,https://www.cmfchile.cl/normativa/cir_2184_2015.pdf
2015_2183,2015-01-01,Otro,,MODIFICA CIRCULAR N° 2180 QUE IMPARTE INSTRUCCIONES SOBRE COMERCIALIZACION DE SEGUROS CON CUENTA UNICA DE INVERSION (CUI),https://www.cmfchile.cl/normativa/cir_2183_2015.pdf
2015_2180,2015-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE COMERCIALIZACION DE SEGUROS CON CUENTA UNICA DE INVERSION (CUI),https://www.cmfchile.cl/normativa/cir_2180_2015.pdf
2015_2171,2015-01-01,Otro,,"AUTORIZA PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO E IMPARTE INSTRUCCIONES SOBRE LA MATERIA.
DEROGA CIRCULAR N° 1.898 DE 2008",https://www.cmfchile.cl/normativa/cir_2171_2015.pdf
2015_0868,2015-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A MANTENCIÓN DE LA SUSPENSIÓN DE LA INCORPORACIÓN DE NOTAS ESTRUCTURADAS Y CUALQUIER OTRO ACTIVO QUE TENGA COMO SUBYACENTE INSTRUMENOS ESTRUCTURADOS EN LA MEDICIÓN DE CALCE Y TSA. DEROGA OFICIO CIRCULAR N° 774 DE 2013.,https://www.cmfchile.cl/normativa/ofc_868_2015.pdf
2015_0391,2015-01-01,Otro,,MODIFICA NCG 243 QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_391_2015.pdf
2015_0390,2015-01-01,Otro,,"1. AUTORIZA INSTRUMENTOS BIENES Y CONTRATOS EN QUE PODRAN EFECTUARSE APORTES Y PAGARSE RESCATES.
2. DEROGA NORMA DE CARACTER GENERAL N° 312 DE 2011",https://www.cmfchile.cl/normativa/ncg_390_2015.pdf
2015_0385,2015-01-01,Otro,,"ESTABLECE NORMAS PARA LA DIFUSION DE INFORMACION RESPECTO DE LAS PRACTICAS DE GOBIERNO CORPORATIVO ADOPTADOS POR LAS SOCIEDADES ANONIMAS ABIERTAS.
DEROGA NORMA DE CARACTER GENERAL N° 341 DE 2012",https://www.cmfchile.cl/normativa/ncg_385_2015.pdf
2015_0383,2015-01-01,Otro,,AUTORIZA ACTIVIDADES COMPLEMENTARIAS A ADMINISTRADORAS DE FONDOS.  DEROGA CIRCULAR N° 1.566 DE 2001 Y SUS MODIFICACIONES,https://www.cmfchile.cl/normativa/ncg_383_2015.pdf
2015_0377,2015-01-01,Otro,,IMPARTE NORMAS SOBRE  CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.   REMPLAZA NORMA DE CARACTAR GENERAL N° 163 DE 21 DE JUNIO DE 2004,https://www.cmfchile.cl/normativa/ncg_377_2015.pdf
2015_0373,2015-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 209 QUE IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS (TSA) EN SEGUROS DE RENTAS VITALICIAS,https://www.cmfchile.cl/normativa/ncg_373_2015.pdf
2014_2164,2014-01-01,Otro,,MODIFICA CIRCULAR Nº 1806 QUE IMPARTE INSTRUCCIONES SOBRE PROVISIONES PARA MUTUOS HIPOTECARIOS ENDOSABLES,https://www.cmfchile.cl/normativa/cir_2164_2014.pdf
2014_2163,2014-01-01,Otro,,"MODIFICA CIRCULAR Nº 1815, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. Nº 3.500 DE 1980.",https://www.cmfchile.cl/normativa/cir_2163_2014.pdf
2014_2161,2014-01-01,Otro,,MODIFICA CIRCULAR N° 1194 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2161_2014.pdf
2014_2149,2014-01-01,Otro,,MODIFICA CIRCULAR N° 2.131 QUE IMPARTE INSTRUCCIONES SOBRE ATENCION DE CLIENTES Y TRAMITACION DE CONSULTAS Y RECLAMOS,https://www.cmfchile.cl/normativa/cir_2149_2014.pdf
2014_2148,2014-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE COMERCIALIZACION TELEFONICA DE SEGUROS DEROGA CIRCULAR N° 1587,https://www.cmfchile.cl/normativa/cir_2148_2014.pdf
2014_2143,2014-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LOS AGENTES ADMINISTRADORES DE MUTUOS HIPOTECARIOS ENDOSABLES.
DEROGA CIRCULARES QUE INDICA",https://www.cmfchile.cl/normativa/cir_2143_2014.pdf
2014_2138,2014-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS. MODIFICA CIRCULAR N° 2022 DE 17 DE MAYO DE 2011 QUE IMPARTE NORMAS SOBRE FORMA CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_2138_2014.pdf
2014_2137,2014-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE CORREDORES DE SEGUROS QUE NO SEAN PERSONAS NATURALES. DEROGA CIRCULARES QUE INDICA,https://www.cmfchile.cl/normativa/cir_2137_2014.pdf
2014_0826,2014-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZO DE PRESENTACION DE INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2013,https://www.cmfchile.cl/normativa/ofc_826_2014.pdf
2014_0370,2014-01-01,Otro,,"ESTABLECE REGULACIONES PARA LA FUSION, DIVISION Y TRANSFORMACION DE FONDOS O SUS SERIES.
MODIFICA SECCION III DE LA NORMA DE CARACTER GENERAL Nº 365 DE 2014
DEROGA CIRCULAR Nº 2.023 DE 2011",https://www.cmfchile.cl/normativa/ncg_370_2014.pdf
2014_0368,2014-01-01,Otro,,REGULA FORMA Y CONTENIDO DEL REGISTRO DE APORTANTES.  DEROGA CIRCULAR N° 2025 DE 2011 Y SUS MODIFICACIONES,https://www.cmfchile.cl/normativa/ncg_368_2014.pdf
2014_0366,2014-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LA NEGOCIACION DE VALORES EXTRANJEROS EN CHILE. 
DEROGA NORMA DE CARACTER GENERAL Nº 240 DE 2009 Y CIRCULAR Nº 1.768 DE 2005.",https://www.cmfchile.cl/normativa/ncg_366_2014.pdf
2014_0364,2014-01-01,Otro,,"ESTABLECE REQUISITOS DE INSCRIPCION DE ENTIDADES INFORMANTES DEL ARTICULO 7° DE LA LEY N° 18.045 Y DEL ARTICULO 90 DE LA LEY N° 20.712 Y OBLIGACIONES DE INFORMACION A ESAS ENTIDADES.
DEROGA NORMA DE CARACTER GENERAL N° 284 Y NORMA DE CARACTER GENERAL N° 285 DE 2010 Y CIRCULAR N° 1954 DE 2009",https://www.cmfchile.cl/normativa/ncg_364_2014.pdf
2014_0359,2014-01-01,Otro,,MODIFICA NCG N° 306 QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS DE SEGUROS DISTINTOS DE LOS PREVISIONALES D.L. N° 3.500 DE 1980,https://www.cmfchile.cl/normativa/ncg_359_2014.pdf
2013_2133,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTABILIZACION DE CREDITOS REPROGRAMADOS SEGUN LEY N° 20572 DE 2012 Y SUS RESPECTIVAS PROVISIONES,https://www.cmfchile.cl/normativa/cir_2133_2013.pdf
