clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2004_0257,2004-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE OFERTAS DE RENTAS VITALICIAS EFECTUADAS EN EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION DEL ART. 61 BIS DEL D.L. N° 3.500, DE 1980.",https://www.cmfchile.cl/normativa/ofc_257_2004.pdf
2004_0164,2004-01-01,Otro,,ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.  DEROGA Y REEMPLAZA NORMA DE CARACTER N° 102 DE 28.12.2000,https://www.cmfchile.cl/normativa/ncg_164_2004.pdf
2004_0163,2004-01-01,Otro,,IMPARTE NORMAS SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIA DEL D.L. N° 3.500 DE 1980.  DEROGA NORMA  DE CARACTER GENERAL N° 153 DE 17.01.2003; CIRCULARES N° 746 DE 06.11.1987; N° 777 DE 02.02.1988; N° 1403 DE 18.08.1998; N° 1502 DE 06.10.2000; N° 1555 DE 23.08.2001 Y N° 1641 DE 03.01.2003; Y OFICIOS CIRCULARES N° 1344 DE 02.04.1996; N° 6488 DE 12.11.1999 Y N° 214 DE 07.01.2004,https://www.cmfchile.cl/normativa/ncg_163_2004.pdf
2020_2271,2003-09-10,Otro,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISIÓN DE CIRCULAR QUE ESTABLECE NORMAS SOBRE FORMA DE ACREDITAR CONOCIMIENTOS SOBRE EL COMERCIO DE SEGUROS Y DE LA POSTULACIÓN AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGUROS GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS Y DEROGA CIRCULAR N°1679, DE 10 DE SEPTIEMBRE DE 2003 Y OFICIO CIRCULAR N°863, DE 06 DE ENERO DE 2015.",https://www.cmfchile.cl/normativa/cir_2271_2020.pdf
2003_1691,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO. DEROGA N° 1 DE CIRCULAR N° 1567 DE 7 DE NOVIEMBRE DE 2001 Y CIRCULAR N° 1590 DE 6 DE FEBRERO DE 2002,https://www.cmfchile.cl/normativa/cir_1691_2003.pdf
2003_1685,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.   DEROGA CIRCULAR N° 1658 DE 27 DE MARZO DE 2003,https://www.cmfchile.cl/normativa/cir_1685_2003.pdf
2003_1681,2003-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVA TECNICA DE PRIMA NO GANADA EN SEGUROS A PRIMA UNICA ACCESORIOS A CREDITOS,https://www.cmfchile.cl/normativa/cir_1681_2003.pdf
2003_1679,2003-01-01,Otro,,"ESTABLECE NORMAS SOBRE FORMA DE ACREDITAR CONOCIMIENTOS SOBRE EL COMERCIO DE SEGUROS Y DE LA POSTULACION AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGURO GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS.  DEROGA CIRCULAR N° 1537, DE 27 DE MARZO DE 2001",https://www.cmfchile.cl/normativa/cir_1679_2003.pdf
2003_1669,2003-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA, DEROGA CIRCULAR N° 1550, DE 20 DE JULIO DE 2001",https://www.cmfchile.cl/normativa/cir_1669_2003.pdf
2003_1658,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_1658_2003.pdf
2003_0169,2003-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA APLICACION DE GASTOS EN POLIZAS AUTORIZADAS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO,https://www.cmfchile.cl/normativa/ofc_169_2003.pdf
2002_1637,2002-01-01,Otro,,MODIFICA Y ADJUNTA ANEXO DE CIRCULAR N° 1.487 DE 17.07.2000 QUE IMPARTE INSTRUCCIONES SOBRE TRAMITACION DE CONSULTAS Y RECLAMOS RELATIVAS A SEGUROS,https://www.cmfchile.cl/normativa/cir_1637_2002.pdf
2002_1607,2002-01-01,Otro,,"NORMA RESPECTO DE LA FORMA Y CONTENIDO DEL INVENTARIO DE INVERSIONES
DEROGA CIRCULAR Nº 1.318, PARA SEGUROS DE VIDA",https://www.cmfchile.cl/normativa/cir_1607_2002.pdf
2002_1602,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS SOCIEDADES DE CORRETAJE DE SEGUROS Y SU ENVIO A TRAVES DEL SISTEMA DE ENVIO DE INFORMACION EN LINEA (SEIL),https://www.cmfchile.cl/normativa/cir_1602_2002.pdf
2002_1590,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LOS SEGUROS AUTORIZADOS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO,https://www.cmfchile.cl/normativa/cir_1590_2002.pdf
2002_1587,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PROMOCIÓN Y OFERTA DE SEGUROS A TRAVÉS SISTEMAS DE COMUNICACIÓN A DISTANCIA.,https://www.cmfchile.cl/normativa/cir_1587_2002.pdf
2002_1583,2002-01-01,Otro,,ESTABLECE NORMAS PARA LIQUIDADORES DE SINIESTROS RELATIVAS A: 1) GARANTIA QUE DEBEN CONSTITUIR LOS LIQUIDADORES DE SEGUROS; 2) FORMA DE ACREDITAR INGRESOS POR LOS LIQUIDAD0RES; 3) OBLIGACIONES DE LAS ENTIDADES ASEGURADORAS. 4) OTRAS MATERIAS. DEROGA CIRCULARES QUE INDICA.,https://www.cmfchile.cl/normativa/cir_1583_2002.pdf
2002_0148,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/ncg_148_2002.pdf
2002_0144,2002-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL Nº 136 DE 04.04.2002, QUE IMPARTE INSTRUCCIONES RELATIVAS AL OTORGAMIENTO Y ADQUISICION DE MUTUOS HIPOTECARIOS ENDOSABLES POR PARTE DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/ncg_144_2002.pdf
2002_0139,2002-01-01,Otro,,"NORMAS RELATIVAS A LA CONTRATACION DE REASEGUROS Y REGISTRO DE CORREDORES DE REASEGURO.  DEROGA CIRCULAR Nº 756, DE 31 DE DICIEMBRE DE 1987",https://www.cmfchile.cl/normativa/ncg_139_2002.pdf
2002_0136,2002-01-01,Otro,,"ESTABLECE NORMAS RELATIVAS AL OTORGAMIENTO Y ADQUISICION DE MUTUOS HIPOTECARIOS ENDOSABLES POR LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS Y AL REGISTRO Y OPERACIONES DE LOS AGENTES ADMINISTRADORES DE MUTUOS HIPOTECARIOS ENDOSABLES.  DEROGA CIRCULAR Nº 1339, DE 1997 Y OFICIO CIRCULAR Nº 4618, DE 2000",https://www.cmfchile.cl/normativa/ncg_136_2002.pdf
2002_0132,2002-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCIÓN DE RESERVAS TECNICAS EN SEGUROS DE VIDA CON CUENTAS DE INVERSIÓN.,https://www.cmfchile.cl/normativa/ncg_132_2002.pdf
2002_0130,2002-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FORMA Y PERIOCIDAD DE INFORMACION SOBRE POLITICAS  GENERALES DE ADMINISTRACION DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.,https://www.cmfchile.cl/normativa/ncg_130_2002.pdf
2002_0111,2002-01-01,Otro,,ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION REFERIDA AL SEGURO OBLIGATORIO LEY Nº 18.490,https://www.cmfchile.cl/normativa/ofc_111_2002.pdf
2001_1550,2001-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.  DEROGA CIRCULAR Nº 1.532, DE 19 DE MARZO DE 2001",https://www.cmfchile.cl/normativa/cir_1550_2001.pdf
2001_1537,2001-01-01,Otro,,"ESTABLECE NORMA GENERAL SOBRE ACREDITACION DE CONOCIMIENTOS DE SEGUROS PARA LOS POSTULANTES AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGUROS GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS.
DEROGA CIRCULAR Nº 1475 DE 21 DE MARZO DE 2000",https://www.cmfchile.cl/normativa/cir_1537_2001.pdf
2001_1520,2001-01-01,Otro,,DEROGA CIRCULAR Nº 842 Y SUS MODIFICACIONES RELATIVA A INFORMACION SOBRE CONTRATOS Y NEGOCIOS FACULTATIVOS DE REASEGURO,https://www.cmfchile.cl/normativa/cir_1520_2001.pdf
2001_0123,2001-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE FILIALES ADMINISTRADORAS GENERALES DE FONDOS POR PARTE DE LAS ENTIDADES ASEGURADORAS DEL SEGUNDO GRUPO,https://www.cmfchile.cl/normativa/ncg_123_2001.pdf
2001_0115,2001-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL Nº 102, DE 28 DE DICIEMBRE DE 2000, QUE ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. Nº 3.500, DE 1980",https://www.cmfchile.cl/normativa/ncg_115_2001.pdf
2000_7919,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE COLOR EN CERTIFICADO DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES.,https://www.cmfchile.cl/normativa/ofc_7919_2000.pdf
2000_1508,2000-01-01,Otro,,"ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. Nº 3.500 DE 1980.  DEROGA CIRCULAR Nº 963, DE 29 DE AGOSTO DE 1990.",https://www.cmfchile.cl/normativa/cir_1508_2000.pdf
2000_1487,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRAMITACION DE CONSULTAS Y RECLAMOS RELATIVAS A SEGUROS (MS),https://www.cmfchile.cl/normativa/cir_1487_2000.pdf
2000_0102,2000-01-01,Otro,,ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. Nº 3.500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_102_2000.pdf
2000_0091,2000-01-01,Otro,,ESTABLECE NORMAS PARA AGENTES DE VENTAS DE SEGUROS DE RENTAS VITALICIAS DEL SEGUNDO GRUPO (ESG2),https://www.cmfchile.cl/normativa/ncg_91_2000.pdf
1999_1457,1999-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE: 1) INFORMACION A INCLUIR EN POLIZAS DE SEGUROS, 2) REGLAS MINIMAS PARA SEGUROS CONTRATADOS EN FORMA COLECTIVA, 3) NORMAS GENERALES DE PUBLICIDAD, Y 4) NORMAS SOBRE PROMOCION, PUBLICIDAD Y OFERTA DE SEGUROS Y BENEFICIOS ASOCIADOS (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1457_1999.pdf
1999_1439,1999-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL  SEGUNDO GRUPO (ESG2)",https://www.cmfchile.cl/normativa/cir_1439_1999.pdf
1998_1390,1998-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INTERMEDIACION DE SEGUROS (ES Y CS),https://www.cmfchile.cl/normativa/cir_1390_1998.pdf
1998_1389,1998-01-01,Otro,,"REFUNDE Y MODIFICA NORMAS SOBRE INFORMACION A INCLUIR EN POLIZAS RESPECTO A COBERTURAS, PRIMAS Y COMISIONES E IMPARTE INSTRUCCIONES SOBRE INFORMACION A PROPORCIONAR EN SEGUROS CONTRATADOS EN FORMA COLECTIVA (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1389_1998.pdf
1996_1266,1996-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE ENVIO DE INFORMACION DE INTERMEDIACION ANUAL DE SEGUROS EFECTUADA POR CORREDORES DE SEGUROS Y VENTA DIRECTA (ES),https://www.cmfchile.cl/normativa/cir_1266_1996.pdf
1994_1146,1994-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE PRODUCCION ANUAL, INTERMEDIADA POR CORREDORES DE SEGUROS Y DE LA PROVENIENTE DE VENTA DIRECTA (ES)",https://www.cmfchile.cl/normativa/cir_1146_1994.pdf
1992_1068,1992-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PUBLICACION, PUBLICIDAD Y PROMOCION DE LA CLASIFICACION DE OBLIGACIONES DE COMPAÑIAS DE SEGUROS (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1068_1992.pdf
1990_0967,1990-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500, COBERTURA VIGENTE A CONTAR 1 DE AGOSTO DE 1990 (ESG2)",https://www.cmfchile.cl/normativa/cir_967_1990.pdf
1990_0918,1990-01-01,Otro,,IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY NRO 18.490 (ES Y CS),https://www.cmfchile.cl/normativa/cir_918_1990.pdf
1988_0778,1988-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_778_1988.pdf
1987_0727,1987-01-01,Otro,,ESTABLECE NORMAS PARA ENVIO INFORMACION DE SEGUROS PREVISIONALES EN MEDIOS MAGNETICOS (ESG2),https://www.cmfchile.cl/normativa/cir_727_1987.pdf
1985_0562,1985-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE MATERIAS QUE INDICA: 1) CONSULTAS FORMULADAS POR ASEGURADORAS Y REASEGURADORAS AL SERVICIO, 2) INFORMES DE MODELOS DE POLIZAS * (TACITAMENTE DEROGADA)(ES)",https://www.cmfchile.cl/normativa/cir_562_1985.pdf
1985_0528,1985-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_528_1985.pdf
1984_0425,1984-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_425_1984.pdf
1983_0292,1983-01-01,Otro,,IMPARTE NORMAS SOBRE CONFECCION Y PRESENTACION DE ANEXO NRO 11 (PRODUCCION Y REMUNERACION DE CORREDORES DE SEGUROS)(ES),https://www.cmfchile.cl/normativa/cir_292_1983.pdf
